"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES"
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1964",,,,,,,"        0",,"         0","X",,,,,,,,,,,,,"0"," ,X,1231,+","0.0","T,X,1226,+",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","T,X",,,,,,,"       320","X"
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1965",,,,,,,"        0",,"         0","X",,,,,,,,,,,,,"0"," ,X,1231,+","0.0"," ,X,1231,+",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0"," ,X",,,,,,,"       290","X"
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1974","        60","S","        21","S","         5","S",,,,,,,,,,,,,,,,,,,,,"39.1"," ,S,0917, ",,,,,,,,,,,,,,,,,,,,,,,"331.2"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1975","        69","S","        31","S","         1","S",,,,,,,,,,,,,,,,,,,,,"34.0"," ,S,0528, ",,,,,,,,,,,,,,,,,,,,,,,"298.7"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1976","        67","S","        29","S","         0","S",,,,,,,,,,,,,,,,,,,,,"15.0"," ,S,0308, ",,,,,,,,,,,,,,,,,,,,,,,"249.9"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1977","       103","S","        41","S","         2","S",,,,,,,,,"         0","S","       143","S","         6","S",,,,,,,"39.9"," ,S,0930, ","35.0","S,0816, ",,,,,,,,,,,,,,,,,,,,,"417.0"," ,S",,,,,"19.7","S",,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1978","        60","S","        26","S","         0","S",,,,,,,,,"         0","S","       141","S","        26","S",,,,,,,"23.1"," ,S,0405, ","38.0","S,0715,+",,,,,,,,,,,,,,,,,,,,,"198.9"," ,S",,,,,"19.9","S",,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1979","        81","S","        27","S","         2","S",,,,,,,,,,,,,,,,,,,,,"42.9"," ,S,0601, ",,,,,,,,,,,,,,,,,,,,,,,"273.7"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1980","        64","S","        29","S","         0","S",,,,,,,,,"         0","S","       132","S","        26","S",,,,,,,"24.4"," ,S,1109, ","38.0","S,0723, ",,,,,,,,,,,,,,,,,,,,,"240.2"," ,S",,,,,"19.6","S",,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1981","        68","S","        22","S","         1","S",,,,,,,,,"         0","S","       159","S","        25","S",,,,,,,"26.9"," ,S,0422, ","39.0","S,0730, ",,,,,,,,,,,,,,,,,,,,,"203.9"," ,S",,,,,"20.8","S",,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","1987",,,,,,,,,,,,,,,"         0","S","       160","S","        39","S",,,,,,,,,"41.2","S,0816, ",,,,,,,,,,,,,,,,,,,,,,,,,,,"20.9","S",,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2004","        66","S","        27","S","         2","S",,,,,,,,,,,,,,,,,,,,,"35.3"," ,S,0707, ",,,,,,,,,,,,,,,,,,,,,,,"284.9"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2005","        63","S","        27","S","         2","S",,,,,,,,,,,,,,,,,,,,,"34.5"," ,S,0629, ",,,,,,,,,,,,,,,,,,,,,,,"264.6"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2006","        59","S","        26","S","         0","S",,,,,,,,,,,,,,,,,,,,,"24.9"," ,S,0922, ",,,,,,,,,,,,,,,,,,,,,,,"283.5"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2007","        63","S","        32","S","         4","S",,,,,,,,,,,,,,,,,,,,,"40.9"," ,S,1004, ",,,,,,,,,,,,,,,,,,,,,,,"412.2"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2008","        83","S","        42","S","         2","S",,,,,,,,,,,,,,,,,,,,,"30.0"," ,S,0601, ",,,,,,,,,,,,,,,,,,,,,,,"372.4"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2009","        55","S","        27","S","         1","S",,,,,,,,,,,,,,,,,,,,,"43.9"," ,S,1022, ",,,,,,,,,,,,,,,,,,,,,,,"211.8"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2010","        75","S","        29","S","         2","S",,,,,,,,,"         0","S","       161","S","        49","S",,,,,,,"52.1"," ,S,0509, ","42.8","S,0826, ",,,,,,,,,,,,,,,,,,,,,"295.1"," ,S",,,,,"20.7","S",,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2011","        62","S","        27","S","         2","S",,,,,,,,,,,,,,,,,,,,,"31.5"," ,S,1115, ",,,,,,,,,,,,,,,,,,,,,,,"271.0"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2012","        66","S","        27","S","         2","S",,,,,,,,,"         0","S","       173","S","        69","S",,,,,,,"97.5"," ,S,1021, ","41.4","S,0810, ",,,,,,,,,,,,,,,,,,,,,"328.0"," ,S",,,,,"22.1","S",,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2013","       101","S","        45","S","         1","S",,,,,,,,,,,,,,,,,,,,,"36.3"," ,S,1117, ",,,,,,,,,,,,,,,,,,,,,,,"374.1"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2014","        87","S","        33","S","         1","S",,,,,,,,,,,,,,,,,,,,,"25.7"," ,S,0625, ",,,,,,,,,,,,,,,,,,,,,,,"309.9"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2016","        72","S","        37","S","         2","S",,,,,,,,,,,,,,,,,,,,,"37.3"," ,S,0105, ",,,,,,,,,,,,,,,,,,,,,,,"375.4"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2017","        62","S","        25","S","         1","S",,,,,,,,,,,,,,,,,,,,,"39.4"," ,S,0626, ",,,,,,,,,,,,,,,,,,,,,,,"274.4"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2018","        93","S","        42","S","         6","S",,,,,,,,,,,,,,,,,,,,,"47.5"," ,S,0528, ",,,,,,,,,,,,,,,,,,,,,,,"543.3"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2019","        84","S","        32","S","         0","S",,,,,,,,,,,,,,,,,,,,,"18.0"," ,S,0820,+",,,,,,,,,,,,,,,,,,,,,,,"273.1"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2020","        86","S","        34","S","         5","S",,,,,,,,,,,,,,,,,,,,,"43.2"," ,S,0122, ",,,,,,,,,,,,,,,,,,,,,,,"397.0"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2021","        87","S","        38","S","         1","S",,,,,,,,,,,,,,,,,,,,,"36.8"," ,S,0902, ",,,,,,,,,,,,,,,,,,,,,,,"350.9"," ,S",,,,,,,,,,
"SPW00014010","ZARAGOZA, SP","41.666242","-1.041553","263.0","2023","        63","S","        26","S","         1","S",,,,,,,,,,,,,,,,,,,,,"29.7"," ,S,0707, ",,,,,,,,,,,,,,,,,,,,,,,"230.3"," ,S",,,,,,,,,,
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1958",,,,,,,"        0",,"         0","X","         0","X","        31","X","         0","X","       167","X","        28","X","-5.6","X,0124, ","0","T,X,0125, ","3.0"," ,X,0414,+",,,"37.8","X,0731,+","0.0","X,1122",,,,,,,,,"0.0","X,0412","-2.2","X,0312","-5.6","X,0124",,,,,,,"6.0"," ,X","14.8","X","20.1","X","9.4","X",,
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1959","        98","X","        55","X","         2","X","        1",,"         1","X","         0","X","        10","X","         0","X","       152","X","        32","X","-1.1","X,1219,+","25"," ,X,0203, ","51.0"," ,X,0203, ","26.7"," ,X,0520, ","38.3","X,0706, ","0.0","X,1205",,,,,,,,,"0.0","X,0220",,,,,,,,,"456.5"," ,X","51.0"," ,X","14.8","X","19.9","X","9.7","X","       270","X"
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1960","       100","X","        55","X","         2","X","        2",,"         1","X","         0","X","        29","X","         0","X","       151","X","        30","X","-3.9","X,0115, ","51"," ,X,0112,+","51.0"," ,X,0111, ","33.5"," ,X,1013, ","36.7","X,0728,+","-1.1","X,1113","-2.2","X,1213",,,,,,,"-3.3","X,0209","-3.3","X,0209",,,,,,,"537.6"," ,X","57.0"," ,X","13.9","X","19.2","X","8.6","X","       360","X"
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1961","        93","X","        42","X","         1","X","        0",,"         0","X","         0","X","        22","X","         0","X","       171","X","        43","X","-4.4","X,1221, ","0"," ,X,1231,+","0.0","T,X,0122, ","26.4"," ,X,1121, ","36.1","X,0827, ","0.0","X,1130","-2.8","X,1220","-4.4","X,1221",,,,,"0.0","X,0209","-3.9","X,0116",,,,,,,"389.8"," ,X","0.0","T,X","15.0","X","20.9","X","9.1","X",,
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1962","        77","X","        51","X","         2","X","        0",,"         1","X","         0","X","        64","X","         1","X","       137","X","        51","X","-11.7","X,1226, ","0"," ,X,1231,+","28.0"," ,X,1227, ","27.4"," ,X,1121,+","37.2","X,0827, ","0.0","X,1102","-2.2","X,1117","-4.4","X,1129","-6.7","X,1205","-9.4","X,1209","0.0","X,0410","-2.2","X,0326",,,,,,,"465.8"," ,X","28.0"," ,X","13.2","X","19.4","X","6.9","X","       338","X"
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1963","       116","X","        65","X","         4","X","        6",,"         3","X","         0","X","        39","X","         3","X","       163","X","        28","X","-16.1","X,0205, ","102"," ,X,0204, ","79.0"," ,X,0204, ","32.3"," ,X,0726, ","36.1","X,0825, ","-2.8","X,1215","-2.8","X,1215","-5.6","X,1217",,,,,"-1.7","X,0407","-2.2","X,0325","-16.1","X,0205","-16.1","X,0205","-16.1","X,0205","641.0"," ,X","189.0"," ,X","12.8","X","18.3","X","7.2","X",,
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1964","        79","X","        38","X","         0","X","        0",,"         1","X","         0","X","        82","X","         0","X","       165","X","        44","X","-6.7","X,0212, ","0"," ,X,1231,+","51.0"," ,X,1221, ","25.1"," ,X,0214, ","35.6","X,0721,+","0.0","X,1023","-2.2","X,1123","-4.4","X,1210",,,,,"-0.6","X,0327","-2.2","X,0310","-6.7","X,0212","-6.7","X,0212",,,"348.7"," ,X","51.0"," ,X","13.5","X","19.9","X","7.1","X","       340","X"
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1965","        90","X","        51","X","         4","X","        0",,"         1","X","         0","X","        63","X","         0","X","       152","X","        49","X","-7.2","X,0220, ","0"," ,X,1231,+","28.0"," ,X,0218, ","47.5"," ,X,1106, ","39.4","X,0806, ","0.0","X,1122","-5.0","X,1124","-5.0","X,1124",,,,,"-0.6","X,0422","-4.4","X,0309","-4.4","X,0309","-7.2","X,0220",,,"525.3"," ,X","49.0"," ,X","13.4","X","19.6","X","7.1","X","       290","X"
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1966","        98","X","        47","X","         1","X","        0",,"         0","X","         0","X","        60","X","         0","X","       149","X","        46","X","-6.7","X,1226,+","0"," ,X,1231,+","0.0","T,X,1117, ","30.2"," ,X,1106, ","40.0","X,0712, ","0.0","X,1031","-3.3","X,1101","-4.4","X,1210","-6.7","X,1225",,,"-1.7","X,0323","-2.8","X,0307",,,,,,,"449.1"," ,X","0.0","T,X","13.5","X","19.7","X","7.2","X","       200","X"
"SPW00014011","TORREJON, SP","40.496747","-3.445872","617.5","1967","        69","X","        38","X","         0","X","        0",,"         0","X","         0","X","        76","X","         0","X","       157","X","        49","X","-8.3","X,1213, ","0"," ,X,1231,+","23.0"," ,X,0110, ","22.4"," ,X,0511, ","41.1","X,0719, ","-0.6","X,1030","-2.8","X,1206","-6.7","X,1212","-6.7","X,1212",,,"-1.1","X,0411","-2.2","X,0403","-5.6","X,0118",,,,,"343.0"," ,X","31.0"," ,X","12.8","X","19.5","X","6.1","X","        45","X"
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1945",,,,,,,,,,,"         0","E","        44","E","         1","E","       184","E","        26","E","-8.3","E,0103, ",,,,,,,"37.5","E,0723, ","-1.2","E,1129","-6.0","E,1209","-6.0","E,1209","-7.0","E,1210",,,"-1.5","E,0502","-3.0","E,0130","-5.5","E,0118","-6.8","E,0104",,,,,,,"14.1","E","20.3","E","7.9","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1946",,,,,,,,,,,"         0","E","        56","E","         5","E","       132","E","        18","E","-10.0","E,0122, ",,,,,,,"38.0","E,0804, ","-2.0","E,1111","-5.0","E,1112","-5.0","E,1112","-8.0","E,1217",,,"0.0","E,0315","-3.0","E,0310","-9.0","E,0129","-9.0","E,0129","-9.0","E,0129",,,,,"12.9","E","18.4","E","7.4","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1947",,,,,,,,,,,,,,,"         0","E","       160","E","        32","E",,,,,,,,,"38.5","E,0731,+",,,,,,,,,,,,,,,,,,,,,,,,,,,"20.2","E",,,,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1948",,,,,,,,,,,"         0","E","        23","E","         1","E","       167","E","        20","E","-8.0","E,0222, ",,,,,,,"36.5","E,0725, ","-0.5","E,1123","-2.6","E,1129",,,,,,,"-2.5","E,0224","-2.5","E,0224","-6.5","E,0223","-8.0","E,0222",,,,,,,"14.2","E","20.0","E","8.4","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1950",,,,,,,,,,,"         0","E","        44","E","         0","E","       163","E","        38","E","-7.2","E,0120, ",,,,,,,"38.4","E,0630, ","-0.4","E,1120","-4.9","E,1207","-4.9","E,1207",,,,,"-2.0","E,0305","-5.1","E,0303","-5.1","E,0303","-7.2","E,0120",,,,,,,"13.9","E","20.0","E","7.7","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1951","        97","E","        57","E","         0","E",,,,,"         0","E","        48","E","         0","E","       131","E","        10","E","-5.2","E,0302, ",,,,,"20.5"," ,E,0526, ","37.5","E,0721, ","0.0","E,1129",,,,,,,,,"-0.5","E,0429","-2.7","E,0326","-5.2","E,0302",,,,,"526.0"," ,E",,,"12.3","E","18.0","E","6.6","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1952","        90","E","        53","E","         3","E",,,,,"         0","E","        54","E","         0","E","       162","E","        17","E","-6.2","E,0128, ",,,,,"38.4"," ,E,0412, ","37.3","E,0625, ","0.0","E,1114","-2.3","E,1115","-4.6","E,1231",,,,,"-1.5","E,0405","-3.3","E,0221","-5.8","E,0220",,,,,"499.7"," ,E",,,"13.8","E","19.4","E","8.2","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1953","        64","E","        38","E","         5","E",,,,,"         0","E","        50","E","         0","E","       157","E","        26","E","-7.2","E,0122, ",,,,,"38.1"," ,E,0626, ","37.9","E,0806, ","-2.4","E,1222","-2.4","E,1222","-4.7","E,1227",,,,,"-0.8","E,0314","-3.6","E,0219","-6.5","E,0218","-6.8","E,0214",,,"450.3"," ,E",,,"13.6","E","19.7","E","7.5","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1954","        67","E","        43","E","         3","E",,,,,"         0","E","        52","E","         1","E","       158","E","        17","E","-11.3","E,0203, ",,,,,"35.2"," ,E,0602, ","36.6","E,0725, ","-0.6","E,1116","-4.5","E,1228","-4.5","E,1228",,,,,"-0.2","E,0420","-2.5","E,0306","-5.2","E,0207","-7.8","E,0206","-9.8","E,0204","461.3"," ,E",,,"12.7","E","18.7","E","6.7","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1955","       101","E","        55","E","         1","E",,,,,"         0","E","        43","E","         0","E","       166","E","        16","E","-6.0","E,0311, ",,,,,"54.3"," ,E,1003, ","34.4","E,0817, ","-0.6","E,1116",,,,,,,,,"0.0","E,0418","-6.0","E,0311","-6.0","E,0311",,,,,"547.2"," ,E",,,"13.9","E","19.4","E","8.3","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1956","        72","E","        48","E","         5","E",,,,,"         0","E","        64","E","         4","E","       143","E","        14","E","-13.2","E,0212, ",,,,,"59.8"," ,E,0806, ","37.0","E,0913, ","0.0","E,1027","-2.3","E,1125","-5.1","E,1207",,,,,"-0.8","E,0301","-2.8","E,0229","-6.6","E,0222","-7.3","E,0220","-9.1","E,0216","603.3"," ,E",,,"12.2","E","17.8","E","6.6","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1957","        73","E","        33","E","         6","E",,,,,"         0","E","        51","E","         2","E","       154","E","        12","E","-8.5","E,0117, ",,,,,"49.6"," ,E,0529, ","38.1","E,0801, ","-1.2","E,1124","-3.2","E,1126","-5.8","E,1129",,,,,"-0.7","E,0414","-3.3","E,0221","-5.8","E,0120","-6.9","E,0118",,,"506.6"," ,E",,,"13.2","E","18.9","E","7.4","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1958","        82","E","        50","E","         1","E",,,,,"         0","E","        38","E","         0","E","       148","E","        13","E","-5.7","E,0220, ",,,,,"26.4"," ,E,0706, ","36.5","E,0731, ","0.0","E,1115","-3.0","E,1231",,,,,,,"-2.0","E,0413","-4.3","E,0312","-5.7","E,0220",,,,,"427.7"," ,E",,,"13.7","E","19.1","E","8.2","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1959","       108","E","        71","E","         5","E",,,,,"         0","E","        18","E","         0","E","       125","E","        17","E","-5.6","E,0110, ",,,,,"110.8"," ,E,0924, ","37.4","E,0705, ","-0.6","E,1108",,,,,,,,,"-0.6","E,0314","-4.2","E,0202","-5.6","E,0110",,,,,"827.3"," ,E",,,"13.4","E","18.3","E","8.6","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1960","       107","E","        75","E","         4","E",,,,,"         0","E","        28","E","         0","E","       137","E","         8","E","-6.6","E,0116, ",,,,,"60.8"," ,E,1028, ","34.2","E,0726, ","-1.2","E,1207","-3.6","E,1215",,,,,,,"0.0","E,0214","-3.6","E,0209","-5.6","E,0117",,,,,"819.5"," ,E",,,"13.0","E","18.0","E","8.0","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1961","        83","E","        61","E","         6","E",,,,,"         0","E","        21","E","         0","E","       153","E","        10","E","-4.6","E,1219,+",,,,,"45.4"," ,E,0809, ","33.6","E,0726, ","-0.2","E,1106","-4.6","E,1219","-4.6","E,1219",,,,,"0.0","E,0129","-3.2","E,0116","-4.6","E,0115",,,,,"682.6"," ,E",,,"14.1","E","19.4","E","8.8","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1962","        74","E","        47","E","         4","E",,,,,"         0","E","        54","E","         4","E","       135","E","        24","E","-10.0","E,1225, ",,,,,"55.2"," ,E,0708, ","36.0","E,0828, ","0.0","E,1114","-3.4","E,1201","-7.8","E,1224","-7.8","E,1224","-10.0","E,1225","-0.6","E,0415","-3.4","E,0216","-4.8","E,0201",,,,,"611.7"," ,E",,,"13.2","E","18.5","E","8.0","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1963","       117","E","        71","E","         5","E",,,,,"         0","E","        53","E","         3","E","       144","E","        12","E","-8.0","E,0201, ",,,,,"38.2"," ,E,0727, ","35.2","E,0724, ","-1.8","E,1214","-5.2","E,1215","-5.2","E,1215","-7.4","E,1217",,,"-0.6","E,0407","-2.2","E,0325","-5.4","E,0206","-6.8","E,0205",,,"727.9"," ,E",,,"12.5","E","17.5","E","7.4","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1964","        84","E","        43","E","         5","E",,,,,"         0","E","        48","E","         8","E","       160","E","        21","E","-6.2","E,0308, ",,,,,"61.2"," ,E,0929, ","35.6","E,0717, ","0.0","E,1125","-3.0","E,1216",,,,,,,"-0.6","E,0310","-3.2","E,0309","-6.2","E,0308",,,,,"578.8"," ,E",,,"13.4","E","18.6","E","8.2","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1965","       101","E","        51","E","         3","E",,,,,"         0","E","        49","E","         0","E","       129","E","        26","E","-8.0","E,0219, ",,,,,"65.2"," ,E,1005, ","37.6","E,0621, ","-0.6","E,1123","-4.2","E,1124",,,,,,,"-1.0","E,0309","-3.8","E,0308","-6.2","E,0221","-8.0","E,0219",,,"612.2"," ,E",,,"13.1","E","18.5","E","7.8","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1966","        89","E","        55","E","         3","E",,,,,"         0","E","        24","E","         0","E","       149","E","        16","E","-5.0","E,0117, ",,,,,"45.4"," ,E,1108, ","37.0","E,0813, ","-0.4","E,1031",,,,,,,,,"-0.2","E,0326","-2.4","E,0118","-5.0","E,0117",,,,,"605.8"," ,E",,,"13.6","E","19.0","E","8.3","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1967","        64","E","        43","E","         5","E",,,,,"         0","E","        44","E","         4","E","       157","E","        35","E","-11.2","E,0208, ",,,,,"50.0"," ,E,1108, ","39.6","E,0720, ","-1.0","E,1209","-2.4","E,1210","-5.4","E,1212",,,,,"-0.6","E,0402","-3.4","E,0210","-11.2","E,0208","-11.2","E,0208","-11.2","E,0208","511.0"," ,E",,,"13.7","E","19.2","E","8.2","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1968","        87","E","        58","E","         3","E",,,,,"         0","E","        24","E","         0","E","       159","E","        17","E","-5.4","E,0111, ",,,,,"34.0"," ,E,1128, ","37.6","E,0630, ","-1.8","E,1228","-2.2","E,1231",,,,,,,"-0.2","E,0407","-2.6","E,0204","-5.4","E,0111",,,,,"583.6"," ,E",,,"13.8","E","18.9","E","8.6","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1969","       111","E","        68","E","         8","E",,,,,"         0","E","        44","E","         0","E","       121","E","        13","E","-5.8","E,1231, ",,,,,"52.0"," ,E,0404, ","36.6","E,0719, ","-1.2","E,1127","-4.0","E,1130","-5.0","E,1201",,,,,"-2.2","E,0330","-2.2","E,0330","-4.6","E,0209",,,,,"923.7"," ,E",,,"12.5","E","17.3","E","7.7","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1970","        64","E","        41","E","         5","E",,,,,"         0","E","        42","E","         1","E","       159","E","        19","E","-6.0","E,1230, ",,,,,"35.1"," ,E,1209, ","35.4","E,0723, ","-0.2","E,1204","-3.4","E,1216","-4.6","E,1219",,,,,"-0.6","E,0429","-2.8","E,0403","-5.6","E,0302",,,,,"489.9"," ,E",,,"13.5","E","18.8","E","8.1","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1971","       101","E","        62","E","         7","E",,,,,"         0","E","        50","E","         1","E","       126","E","         8","E","-7.8","E,0101, ",,,,,"44.8"," ,E,0920, ","35.6","E,0817,+","-2.0","E,1111","-2.2","E,1118","-4.6","E,1126",,,,,"-2.8","E,0329","-2.8","E,0329","-6.6","E,0308","-7.2","E,0306",,,"760.5"," ,E",,,"12.7","E","17.8","E","7.7","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1972","       101","E","        63","E","        11","E",,,,,"         0","E","        24","E","         1","E","       115","E","         2","E","-3.8","E,1223,+",,,,,"79.7"," ,E,0920, ","32.8","E,0723, ","-1.4","E,1125","-3.8","E,1223",,,,,,,"-0.6","E,0426","-2.4","E,0131",,,,,,,"951.7"," ,E",,,"12.4","E","17.2","E","7.6","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1973","        68","E","        40","E","         6","E",,,,,"         0","E","        51","E","         3","E","       141","E","        20","E","-7.2","E,1203, ",,,,,"77.4"," ,E,0906, ","35.6","E,0704, ","-0.8","E,1113","-3.8","E,1128","-7.2","E,1203","-7.2","E,1203",,,"-1.8","E,0411","-2.4","E,0315","-4.4","E,0108",,,,,"549.2"," ,E",,,"13.0","E","18.4","E","7.6","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1974","        78","E","        41","E","         8","E",,,,,"         0","E","        34","E","         0","E","       122","E","        16","E","-4.6","E,1221, ",,,,,"99.7"," ,E,0916, ","35.6","E,0702, ","0.0","E,1023","-2.6","E,1219","-4.6","E,1221",,,,,"-0.6","E,0306","-3.0","E,0305",,,,,,,"720.6"," ,E",,,"12.6","E","17.9","E","7.4","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1975","        85","E","        42","E","         3","E",,,,,"         0","E","        38","E","         6","E","       144","E","        20","E","-5.4","E,1224, ",,,,,"34.5"," ,E,0528, ","37.2","E,0714, ","-0.4","E,1122","-2.8","E,1221","-5.4","E,1224",,,,,"-1.4","E,0410","-2.2","E,0406","-5.0","E,0106",,,,,"537.1"," ,E",,,"12.9","E","18.1","E","7.9","E",,
"SPE00120161","HUESCA, SP","42.0831","0.3264","541.0","1976","        89","E","        50","E","         4","E",,,,,"         0","E","        52","E","         1","E","       142","E","        19","E","-6.2","E,0126, ",,,,,"37.0"," ,E,0825, ","37.2","E,0805, ","-0.6","E,1116","-2.8","E,1229",,,,,,,"0.0","E,0424","-2.6","E,0310","-5.0","E,0216",,,,,"579.1"," ,E",,,"12.9","E","18.2","E","7.6","E",,
